round	position	tag	ms	tflops	timestamp_ns
10	5	b0_pair	0.466678023	2356.0390110249523	1789020808668064000
10	6	b0_1213	0.48440361	2269.8254205330963	1789020809356693959
10	7	b0_89	0.477079839	2304.6700738406175	1789020810066413023
10	8	after4_aa	0.463226318	2373.5949039406696	1789020810757175135
10	9	after4	0.471709281	2330.909464925283	1789020811464870920
11	1	after4	0.470548123	2336.661382827363	1789020812176831912
11	2	b_contig_ioffset	0.454347461	2419.9796898964073	1789020812878099032
11	3	b_contig_common	0.453211218	2426.0468057875833	1789020813581228719
11	4	transpose_staged	0.461979151	2380.0027022777917	1789020814278513617
11	5	b0_open	0.468377531	2347.4901228257254	1789020814973105000
11	6	b0_pair	0.464804679	2365.5347664346555	1789020815688789945
11	7	b0_1213	0.47979489	2291.6284660222204	1789020816403826166
11	8	b0_89	0.479106724	2294.920051625074	1789020817101341430
11	9	after4_aa	0.465121835	2363.9217620819713	1789020817802909973
12	1	after4_aa	0.463632733	2371.514238568656	1789020818510518748
12	2	after4	0.463451207	2372.4431205893916	1789020819211289171
12	3	b_contig_ioffset	0.460130721	2389.5636122414003	1789020819920742677
12	4	b_contig_common	0.459657699	2392.022651133708	1789020820622925051
12	5	transpose_staged	0.463145673	2374.0082049217376	1789020821320505434
12	6	b0_open	0.473475605	2322.213892679856	1789020822018304735
12	7	b0_pair	0.465141028	2363.8242201588805	1789020822741345608
12	8	b0_1213	0.480744958	2287.099655397738	1789020823453347822
12	9	b0_89	0.476634949	2306.821247755376	1789020824156104609
13	1	b0_89	0.476103693	2309.3952933820237	1789020824846822083
13	2	after4_aa	0.465329528	2362.8666603250676	1789020825570281626
13	3	after4	0.469119042	2343.7795726399013	1789020826290939010
13	4	b_contig_ioffset	0.454632074	2418.4647117000372	1789020827002359349
13	5	b_contig_common	0.460237414	2389.009659644924	1789020827703053749
13	6	transpose_staged	0.465480149	2362.10207919307	1789020828412510670
13	7	b0_open	0.471503139	2331.9285426347924	1789020829136473078
13	8	b0_pair	0.468321353	2347.771718570347	1789020829821564401
13	9	b0_1213	0.478528619	2297.692518524164	1789020830528938373
14	1	b0_1213	0.47750476	2302.619198552073	1789020831241704114
14	2	b0_89	0.476357609	2308.1643013620887	1789020831946578892
14	3	after4_aa	0.465456724	2362.2209564986324	1789020832667135264
14	4	after4	0.467357337	2352.614457352576	1789020833366089951
14	5	b_contig_ioffset	0.462122321	2379.2653542394028	1789020834053736382
14	6	b_contig_common	0.458654135	2397.2565466481624	1789020834758458992
14	7	transpose_staged	0.465795785	2360.50145403527	1789020835457216252
14	8	b0_open	0.469150126	2343.6242832342327	1789020836143261388
14	9	b0_pair	0.469291806	2342.9167390491366	1789020836841497315
15	1	b0_pair	0.467658073	2351.101565985369	1789020837563008581
15	2	b0_1213	0.479866952	2291.2843303616373	1789020838264294529
15	3	b0_89	0.480616063	2287.713025887776	1789020838954594907
15	4	after4_aa	0.470039248	2339.1911046883474	1789020839655815397
15	5	after4	0.465953678	2359.701574833368	1789020840356587663
15	6	b_contig_ioffset	0.458958477	2395.6668911815304	1789020841056626468
15	7	b_contig_common	0.461380601	2383.090284665003	1789020841757130802
15	8	transpose_staged	0.466408581	2357.4000834603	1789020842466687532
15	9	b0_open	0.470597714	2336.415148365978	1789020843158586982
16	1	b0_open	0.470640302	2336.2037273552487	1789020843861720845
16	2	b0_pair	0.470014393	2339.314804293663	1789020844597859021
16	3	b0_1213	0.484249264	2270.548887764546	1789020845286335069
16	4	b0_89	0.475061268	2314.4627900416417	1789020846003696622
16	5	after4_aa	0.465798557	2360.487406524963	1789020846695143352
16	6	after4	0.466196418	2358.4729211196986	1789020847394369676
16	7	b_contig_ioffset	0.460398912	2388.1716466263065	1789020848119831025
16	8	b_contig_common	0.45341152	2424.975059689705	1789020848818293833
16	9	transpose_staged	0.462748438	2376.0461137980114	1789020849518997927
17	1	transpose_staged	0.46360293	2371.6666928226705	1789020850240373650
17	2	b0_open	0.469588399	2341.4369480111454	1789020850945078353
17	3	b0_pair	0.467247039	2353.169813829468	1789020851628516914
17	4	b0_1213	0.482050598	2280.905017725961	1789020852363969810
17	5	b0_89	0.478115469	2299.678004720655	1789020853103130837
17	6	after4_aa	0.468564957	2346.5511266904236	1789020853817994258
17	7	after4	0.465434581	2362.333338905903	1789020854520737415
17	8	b_contig_ioffset	0.459937453	2390.5677187284855	1789020855218508133
17	9	b_contig_common	0.45883283	2396.3229217403646	1789020855935951118
18	1	b_contig_common	0.454706281	2418.0700239238613	1789020856655085024
18	2	transpose_staged	0.468978196	2344.483468856194	1789020857366288999
18	3	b0_open	0.47015205	2338.629870434469	1789020858058513577
18	4	b0_pair	0.467999548	2349.386089099385	1789020858772597858
18	5	b0_1213	0.48248753	2278.839471304056	1789020859463177475
18	6	b0_89	0.478201777	2299.26294852727	1789020860172208706
18	7	after4_aa	0.465898693	2359.9800649709055	1789020860868557498
18	8	after4	0.466358781	2357.6518178093447	1789020861566303890
18	9	b_contig_ioffset	0.4628672	2375.4364702791645	1789020862275160188
19	1	after4	0.468758821	2345.5806664724078	1789020862967501502
19	2	after4_aa	0.466874778	2355.046105694748	1789020863656982529
19	3	b0_89	0.47690773	2305.5017954437435	1789020864364536171
19	4	b0_1213	0.479753315	2291.827056527999	1789020865075154506
19	5	b0_pair	0.46745488	2352.123541369383	1789020865778094999
19	6	b0_open	0.472780496	2325.628144727865	1789020866485243613
19	7	transpose_staged	0.466828644	2355.2788414071697	1789020867188650646
19	8	b_contig_common	0.460864782	2385.757538262058	1789020867889422763
19	9	b_contig_ioffset	0.463923961	2370.0255218677958	1789020868583658131
20	1	after4_aa	0.467106789	2353.8763590438843	1789020869272536913
20	2	b0_89	0.478259087	2298.9874268212284	1789020869961417588
20	3	b0_1213	0.484113455	2271.185847904186	1789020870689762288
20	4	b0_pair	0.471443832	2332.2218961091426	1789020871399879331
20	5	b0_open	0.470491141	2336.944379949547	1789020872129956152
20	6	transpose_staged	0.470419645	2337.299556815915	1789020872839471591
20	7	b_contig_common	0.460890174	2385.6260988024446	1789020873551201936
20	8	b_contig_ioffset	0.455731004	2412.6329306662665	1789020874265916083
20	9	after4	0.467229992	2353.255669802978	1789020874960111431
21	1	b0_89	0.479581833	2292.646535207684	1789020875655450317
21	2	b0_1213	0.48426494	2270.4753884846587	1789020876400651465
21	3	b0_pair	0.465829194	2360.332160238115	1789020877094806212
21	4	b0_open	0.472949296	2324.798106425345	1789020877797573605
21	5	transpose_staged	0.462627947	2376.6649527033437	1789020878515684294
21	6	b_contig_common	0.457438231	2403.62862844317	1789020879214325269
21	7	b_contig_ioffset	0.454888731	2417.1001672406783	1789020879917082857
21	8	after4	0.463508368	2372.150545027485	1789020880636418426
21	9	after4_aa	0.463664889	2371.3497697601165	1789020881353935984
22	1	b0_1213	0.482132941	2280.5154642524208	1789020882044002270
22	2	b0_pair	0.466030002	2359.315115029869	1789020882755782780
22	3	b0_open	0.473666161	2321.2796655237526	1789020883455474554
22	4	transpose_staged	0.464792758	2365.5954376466425	1789020884163506154
22	5	b_contig_common	0.461222351	2383.907946768174	1789020884869495727
22	6	b_contig_ioffset	0.454533428	2418.9895837012014	1789020885572497892
22	7	after4	0.463776618	2370.778484947251	1789020886292516967
22	8	after4_aa	0.468769252	2345.5284728785923	1789020887002463353
22	9	b0_89	0.479039043	2295.2442892551453	1789020887706076677
23	1	b0_pair	0.466178477	2358.5636875638083	1789020888407289565
23	2	b0_open	0.473099619	2324.059423467851	1789020889115609488
23	3	transpose_staged	0.465433657	2362.3380287171626	1789020889821196777
23	4	b_contig_common	0.45937866	2393.4756302698083	1789020890506127139
23	5	b_contig_ioffset	0.45531407	2414.84219403982	1789020891208833450
23	6	after4	0.469144106	2343.65435633545	1789020891910373489
23	7	after4_aa	0.470252812	2338.1287675872527	1789020892617137445
23	8	b0_89	0.476529628	2307.331093746809	1789020893301693225
23	9	b0_1213	0.48159495	2283.063034145188	1789020893998922810
24	1	b0_open	0.471424252	2332.318761946087	1789020894676271444
24	2	transpose_staged	0.46642074	2357.338629015511	1789020895395626111
24	3	b_contig_common	0.462651223	2376.5453826023927	1789020896091339379
24	4	b_contig_ioffset	0.455255061	2415.1551997265988	1789020896792626619
24	5	after4	0.466587156	2356.497845337174	1789020897502181377
24	6	after4_aa	0.469598383	2341.387167374467	1789020898196144656
24	7	b0_89	0.47716552	2304.2562416831793	1789020898893360401
24	8	b0_1213	0.480063528	2290.346097227365	1789020899613648289
24	9	b0_pair	0.468849182	2345.1286042256547	1789020900337329755
